"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Pennsylvania"	"42"	"2018"	"2018"	"May"	"5"	11808
	"Pennsylvania"	"42"	"2018"	"2018"	"June"	"6"	11527
	"Pennsylvania"	"42"	"2018"	"2018"	"July"	"7"	11975
	"Pennsylvania"	"42"	"2018"	"2018"	"August"	"8"	12167
	"Pennsylvania"	"42"	"2018"	"2018"	"September"	"9"	11508
	"Pennsylvania"	"42"	"2018"	"2018"	"October"	"10"	11729
	"Pennsylvania"	"42"	"2018"	"2018"	"November"	"11"	10665
	"Pennsylvania"	"42"	"2018"	"2018"	"December"	"12"	11058
	"Pennsylvania"	"42"	"2019"	"2019"	"January"	"1"	11125
	"Pennsylvania"	"42"	"2019"	"2019"	"February"	"2"	9919
	"Pennsylvania"	"42"	"2019"	"2019"	"March"	"3"	11009
	"Pennsylvania"	"42"	"2019"	"2019"	"April"	"4"	10835
	"Pennsylvania"	"42"	"2019"	"2019"	"May"	"5"	11295
	"Pennsylvania"	"42"	"2019"	"2019"	"June"	"6"	11021
	"Pennsylvania"	"42"	"2019"	"2019"	"July"	"7"	12094
	"Pennsylvania"	"42"	"2019"	"2019"	"August"	"8"	12307
	"Pennsylvania"	"42"	"2019"	"2019"	"September"	"9"	11761
	"Pennsylvania"	"42"	"2019"	"2019"	"October"	"10"	11607
	"Pennsylvania"	"42"	"2019"	"2019"	"November"	"11"	10403
	"Pennsylvania"	"42"	"2019"	"2019"	"December"	"12"	10854
	"Pennsylvania"	"42"	"2020"	"2020"	"January"	"1"	10875
	"Pennsylvania"	"42"	"2020"	"2020"	"February"	"2"	10073
	"Pennsylvania"	"42"	"2020"	"2020"	"March"	"3"	10824
	"Pennsylvania"	"42"	"2020"	"2020"	"April"	"4"	10574
	"Pennsylvania"	"42"	"2020"	"2020"	"May"	"5"	11163
	"Pennsylvania"	"42"	"2020"	"2020"	"June"	"6"	11158
	"Pennsylvania"	"42"	"2020"	"2020"	"July"	"7"	11773
	"Pennsylvania"	"42"	"2020"	"2020"	"August"	"8"	11552
	"Pennsylvania"	"42"	"2020"	"2020"	"September"	"9"	11087
	"Pennsylvania"	"42"	"2020"	"2020"	"October"	"10"	11060
	"Pennsylvania"	"42"	"2020"	"2020"	"November"	"11"	10259
	"Pennsylvania"	"42"	"2020"	"2020"	"December"	"12"	10295
	"Pennsylvania"	"42"	"2021"	"2021"	"January"	"1"	10145
	"Pennsylvania"	"42"	"2021"	"2021"	"February"	"2"	9647
	"Pennsylvania"	"42"	"2021"	"2021"	"March"	"3"	11000
	"Pennsylvania"	"42"	"2021"	"2021"	"April"	"4"	10851
	"Pennsylvania"	"42"	"2021"	"2021"	"May"	"5"	11055
	"Pennsylvania"	"42"	"2021"	"2021"	"June"	"6"	11510
	"Pennsylvania"	"42"	"2021"	"2021"	"July"	"7"	12222
	"Pennsylvania"	"42"	"2021"	"2021"	"August"	"8"	11785
	"Pennsylvania"	"42"	"2021"	"2021"	"September"	"9"	11555
	"Pennsylvania"	"42"	"2021"	"2021"	"October"	"10"	11285
	"Pennsylvania"	"42"	"2021"	"2021"	"November"	"11"	10752
	"Pennsylvania"	"42"	"2021"	"2021"	"December"	"12"	10815
	"Pennsylvania"	"42"	"2022"	"2022"	"January"	"1"	10351
	"Pennsylvania"	"42"	"2022"	"2022"	"February"	"2"	9701
	"Pennsylvania"	"42"	"2022"	"2022"	"March"	"3"	10794
	"Pennsylvania"	"42"	"2022"	"2022"	"April"	"4"	10599
	"Pennsylvania"	"42"	"2022"	"2022"	"May"	"5"	10809
	"Pennsylvania"	"42"	"2022"	"2022"	"June"	"6"	10991
	"Pennsylvania"	"42"	"2022"	"2022"	"July"	"7"	11613
	"Pennsylvania"	"42"	"2022"	"2022"	"August"	"8"	11817
	"Pennsylvania"	"42"	"2022"	"2022"	"September"	"9"	11114
	"Pennsylvania"	"42"	"2022"	"2022"	"October"	"10"	10806
	"Pennsylvania"	"42"	"2022"	"2022"	"November"	"11"	10780
	"Pennsylvania"	"42"	"2022"	"2022"	"December"	"12"	10877
	"Rhode Island"	"44"	"2016"	"2016"	"January"	"1"	888
	"Rhode Island"	"44"	"2016"	"2016"	"February"	"2"	814
	"Rhode Island"	"44"	"2016"	"2016"	"March"	"3"	936
	"Rhode Island"	"44"	"2016"	"2016"	"April"	"4"	856
	"Rhode Island"	"44"	"2016"	"2016"	"May"	"5"	915
	"Rhode Island"	"44"	"2016"	"2016"	"June"	"6"	897
	"Rhode Island"	"44"	"2016"	"2016"	"July"	"7"	985
	"Rhode Island"	"44"	"2016"	"2016"	"August"	"8"	1019
	"Rhode Island"	"44"	"2016"	"2016"	"September"	"9"	911
	"Rhode Island"	"44"	"2016"	"2016"	"October"	"10"	876
	"Rhode Island"	"44"	"2016"	"2016"	"November"	"11"	861
	"Rhode Island"	"44"	"2016"	"2016"	"December"	"12"	840
	"Rhode Island"	"44"	"2017"	"2017"	"January"	"1"	801
	"Rhode Island"	"44"	"2017"	"2017"	"February"	"2"	807
	"Rhode Island"	"44"	"2017"	"2017"	"March"	"3"	859
	"Rhode Island"	"44"	"2017"	"2017"	"April"	"4"	848
	"Rhode Island"	"44"	"2017"	"2017"	"May"	"5"	862
	"Rhode Island"	"44"	"2017"	"2017"	"June"	"6"	911
	"Rhode Island"	"44"	"2017"	"2017"	"July"	"7"	964
	"Rhode Island"	"44"	"2017"	"2017"	"August"	"8"	996
	"Rhode Island"	"44"	"2017"	"2017"	"September"	"9"	943
	"Rhode Island"	"44"	"2017"	"2017"	"October"	"10"	915
	"Rhode Island"	"44"	"2017"	"2017"	"November"	"11"	863
	"Rhode Island"	"44"	"2017"	"2017"	"December"	"12"	869
	"Rhode Island"	"44"	"2018"	"2018"	"January"	"1"	836
	"Rhode Island"	"44"	"2018"	"2018"	"February"	"2"	815
	"Rhode Island"	"44"	"2018"	"2018"	"March"	"3"	887
	"Rhode Island"	"44"	"2018"	"2018"	"April"	"4"	884
	"Rhode Island"	"44"	"2018"	"2018"	"May"	"5"	926
	"Rhode Island"	"44"	"2018"	"2018"	"June"	"6"	836
	"Rhode Island"	"44"	"2018"	"2018"	"July"	"7"	917
	"Rhode Island"	"44"	"2018"	"2018"	"August"	"8"	970
	"Rhode Island"	"44"	"2018"	"2018"	"September"	"9"	900
	"Rhode Island"	"44"	"2018"	"2018"	"October"	"10"	908
	"Rhode Island"	"44"	"2018"	"2018"	"November"	"11"	813
	"Rhode Island"	"44"	"2018"	"2018"	"December"	"12"	814
	"Rhode Island"	"44"	"2019"	"2019"	"January"	"1"	865
	"Rhode Island"	"44"	"2019"	"2019"	"February"	"2"	761
	"Rhode Island"	"44"	"2019"	"2019"	"March"	"3"	813
	"Rhode Island"	"44"	"2019"	"2019"	"April"	"4"	807
	"Rhode Island"	"44"	"2019"	"2019"	"May"	"5"	889
	"Rhode Island"	"44"	"2019"	"2019"	"June"	"6"	858
	"Rhode Island"	"44"	"2019"	"2019"	"July"	"7"	874
	"Rhode Island"	"44"	"2019"	"2019"	"August"	"8"	891
	"Rhode Island"	"44"	"2019"	"2019"	"September"	"9"	923
	"Rhode Island"	"44"	"2019"	"2019"	"October"	"10"	884
	"Rhode Island"	"44"	"2019"	"2019"	"November"	"11"	798
	"Rhode Island"	"44"	"2019"	"2019"	"December"	"12"	812
	"Rhode Island"	"44"	"2020"	"2020"	"January"	"1"	824
	"Rhode Island"	"44"	"2020"	"2020"	"February"	"2"	823
	"Rhode Island"	"44"	"2020"	"2020"	"March"	"3"	866
	"Rhode Island"	"44"	"2020"	"2020"	"April"	"4"	822
	"Rhode Island"	"44"	"2020"	"2020"	"May"	"5"	874
	"Rhode Island"	"44"	"2020"	"2020"	"June"	"6"	855
	"Rhode Island"	"44"	"2020"	"2020"	"July"	"7"	913
	"Rhode Island"	"44"	"2020"	"2020"	"August"	"8"	945
	"Rhode Island"	"44"	"2020"	"2020"	"September"	"9"	821
	"Rhode Island"	"44"	"2020"	"2020"	"October"	"10"	845
	"Rhode Island"	"44"	"2020"	"2020"	"November"	"11"	757
	"Rhode Island"	"44"	"2020"	"2020"	"December"	"12"	756
	"Rhode Island"	"44"	"2021"	"2021"	"January"	"1"	731
	"Rhode Island"	"44"	"2021"	"2021"	"February"	"2"	694
	"Rhode Island"	"44"	"2021"	"2021"	"March"	"3"	870
	"Rhode Island"	"44"	"2021"	"2021"	"April"	"4"	880
	"Rhode Island"	"44"	"2021"	"2021"	"May"	"5"	883
	"Rhode Island"	"44"	"2021"	"2021"	"June"	"6"	942
	"Rhode Island"	"44"	"2021"	"2021"	"July"	"7"	957
	"Rhode Island"	"44"	"2021"	"2021"	"August"	"8"	987
	"Rhode Island"	"44"	"2021"	"2021"	"September"	"9"	938
	"Rhode Island"	"44"	"2021"	"2021"	"October"	"10"	897
	"Rhode Island"	"44"	"2021"	"2021"	"November"	"11"	837
	"Rhode Island"	"44"	"2021"	"2021"	"December"	"12"	848
	"Rhode Island"	"44"	"2022"	"2022"	"January"	"1"	829
	"Rhode Island"	"44"	"2022"	"2022"	"February"	"2"	784
	"Rhode Island"	"44"	"2022"	"2022"	"March"	"3"	848
	"Rhode Island"	"44"	"2022"	"2022"	"April"	"4"	797
	"Rhode Island"	"44"	"2022"	"2022"	"May"	"5"	847
	"Rhode Island"	"44"	"2022"	"2022"	"June"	"6"	893
	"Rhode Island"	"44"	"2022"	"2022"	"July"	"7"	933
	"Rhode Island"	"44"	"2022"	"2022"	"August"	"8"	926
	"Rhode Island"	"44"	"2022"	"2022"	"September"	"9"	843
	"Rhode Island"	"44"	"2022"	"2022"	"October"	"10"	886
	"Rhode Island"	"44"	"2022"	"2022"	"November"	"11"	845
	"Rhode Island"	"44"	"2022"	"2022"	"December"	"12"	838
	"South Carolina"	"45"	"2016"	"2016"	"January"	"1"	4749
	"South Carolina"	"45"	"2016"	"2016"	"February"	"2"	4473
	"South Carolina"	"45"	"2016"	"2016"	"March"	"3"	4801
	"South Carolina"	"45"	"2016"	"2016"	"April"	"4"	4391
	"South Carolina"	"45"	"2016"	"2016"	"May"	"5"	4662
	"South Carolina"	"45"	"2016"	"2016"	"June"	"6"	4859
	"South Carolina"	"45"	"2016"	"2016"	"July"	"7"	4879
	"South Carolina"	"45"	"2016"	"2016"	"August"	"8"	5208
	"South Carolina"	"45"	"2016"	"2016"	"September"	"9"	4961
	"South Carolina"	"45"	"2016"	"2016"	"October"	"10"	4721
	"South Carolina"	"45"	"2016"	"2016"	"November"	"11"	4762
	"South Carolina"	"45"	"2016"	"2016"	"December"	"12"	4876
	"South Carolina"	"45"	"2017"	"2017"	"January"	"1"	4681
	"South Carolina"	"45"	"2017"	"2017"	"February"	"2"	4310
	"South Carolina"	"45"	"2017"	"2017"	"March"	"3"	4782
	"South Carolina"	"45"	"2017"	"2017"	"April"	"4"	4279
	"South Carolina"	"45"	"2017"	"2017"	"May"	"5"	4639
	"South Carolina"	"45"	"2017"	"2017"	"June"	"6"	4690
	"South Carolina"	"45"	"2017"	"2017"	"July"	"7"	4898
	"South Carolina"	"45"	"2017"	"2017"	"August"	"8"	5353
	"South Carolina"	"45"	"2017"	"2017"	"September"	"9"	5079
	"South Carolina"	"45"	"2017"	"2017"	"October"	"10"	4869
	"South Carolina"	"45"	"2017"	"2017"	"November"	"11"	4738
	"South Carolina"	"45"	"2017"	"2017"	"December"	"12"	4711
	"South Carolina"	"45"	"2018"	"2018"	"January"	"1"	4745
	"South Carolina"	"45"	"2018"	"2018"	"February"	"2"	4165
	"South Carolina"	"45"	"2018"	"2018"	"March"	"3"	4660
	"South Carolina"	"45"	"2018"	"2018"	"April"	"4"	4489
	"South Carolina"	"45"	"2018"	"2018"	"May"	"5"	4744
	"South Carolina"	"45"	"2018"	"2018"	"June"	"6"	4494
	"South Carolina"	"45"	"2018"	"2018"	"July"	"7"	4822
	"South Carolina"	"45"	"2018"	"2018"	"August"	"8"	5156
	"South Carolina"	"45"	"2018"	"2018"	"September"	"9"	4910
	"South Carolina"	"45"	"2018"	"2018"	"October"	"10"	4889
	"South Carolina"	"45"	"2018"	"2018"	"November"	"11"	4719
	"South Carolina"	"45"	"2018"	"2018"	"December"	"12"	4876
	"South Carolina"	"45"	"2019"	"2019"	"January"	"1"	4930
	"South Carolina"	"45"	"2019"	"2019"	"February"	"2"	4257
	"South Carolina"	"45"	"2019"	"2019"	"March"	"3"	4605
	"South Carolina"	"45"	"2019"	"2019"	"April"	"4"	4450
	"South Carolina"	"45"	"2019"	"2019"	"May"	"5"	4843
	"South Carolina"	"45"	"2019"	"2019"	"June"	"6"	4430
	"South Carolina"	"45"	"2019"	"2019"	"July"	"7"	5042
	"South Carolina"	"45"	"2019"	"2019"	"August"	"8"	5310
	"South Carolina"	"45"	"2019"	"2019"	"September"	"9"	4902
	"South Carolina"	"45"	"2019"	"2019"	"October"	"10"	4985
	"South Carolina"	"45"	"2019"	"2019"	"November"	"11"	4492
	"South Carolina"	"45"	"2019"	"2019"	"December"	"12"	4792
	"South Carolina"	"45"	"2020"	"2020"	"January"	"1"	4707
	"South Carolina"	"45"	"2020"	"2020"	"February"	"2"	4269
	"South Carolina"	"45"	"2020"	"2020"	"March"	"3"	4680
	"South Carolina"	"45"	"2020"	"2020"	"April"	"4"	4383
	"South Carolina"	"45"	"2020"	"2020"	"May"	"5"	4535
	"South Carolina"	"45"	"2020"	"2020"	"June"	"6"	4578
	"South Carolina"	"45"	"2020"	"2020"	"July"	"7"	4809
	"South Carolina"	"45"	"2020"	"2020"	"August"	"8"	4953
	"South Carolina"	"45"	"2020"	"2020"	"September"	"9"	4903
	"South Carolina"	"45"	"2020"	"2020"	"October"	"10"	4725
	"South Carolina"	"45"	"2020"	"2020"	"November"	"11"	4358
	"South Carolina"	"45"	"2020"	"2020"	"December"	"12"	4804
	"South Carolina"	"45"	"2021"	"2021"	"January"	"1"	4559
	"South Carolina"	"45"	"2021"	"2021"	"February"	"2"	4236
	"South Carolina"	"45"	"2021"	"2021"	"March"	"3"	4621
	"South Carolina"	"45"	"2021"	"2021"	"April"	"4"	4456
	"South Carolina"	"45"	"2021"	"2021"	"May"	"5"	4578
	"South Carolina"	"45"	"2021"	"2021"	"June"	"6"	4804
	"South Carolina"	"45"	"2021"	"2021"	"July"	"7"	5064
	"South Carolina"	"45"	"2021"	"2021"	"August"	"8"	5271
	"South Carolina"	"45"	"2021"	"2021"	"September"	"9"	5129
	"South Carolina"	"45"	"2021"	"2021"	"October"	"10"	4811
	"South Carolina"	"45"	"2021"	"2021"	"November"	"11"	4834
	"South Carolina"	"45"	"2021"	"2021"	"December"	"12"	4822
	"South Carolina"	"45"	"2022"	"2022"	"January"	"1"	4671
	"South Carolina"	"45"	"2022"	"2022"	"February"	"2"	4344
	"South Carolina"	"45"	"2022"	"2022"	"March"	"3"	4835
	"South Carolina"	"45"	"2022"	"2022"	"April"	"4"	4583
	"South Carolina"	"45"	"2022"	"2022"	"May"	"5"	4583
	"South Carolina"	"45"	"2022"	"2022"	"June"	"6"	4676
	"South Carolina"	"45"	"2022"	"2022"	"July"	"7"	5012
	"South Carolina"	"45"	"2022"	"2022"	"August"	"8"	5551
	"South Carolina"	"45"	"2022"	"2022"	"September"	"9"	4826
	"South Carolina"	"45"	"2022"	"2022"	"October"	"10"	4731
	"South Carolina"	"45"	"2022"	"2022"	"November"	"11"	4861
	"South Carolina"	"45"	"2022"	"2022"	"December"	"12"	5147
	"South Dakota"	"46"	"2016"	"2016"	"January"	"1"	988
	"South Dakota"	"46"	"2016"	"2016"	"February"	"2"	926
	"South Dakota"	"46"	"2016"	"2016"	"March"	"3"	1041
	"South Dakota"	"46"	"2016"	"2016"	"April"	"4"	992
	"South Dakota"	"46"	"2016"	"2016"	"May"	"5"	1025
	"South Dakota"	"46"	"2016"	"2016"	"June"	"6"	1018
	"South Dakota"	"46"	"2016"	"2016"	"July"	"7"	1074
	"South Dakota"	"46"	"2016"	"2016"	"August"	"8"	1089
	"South Dakota"	"46"	"2016"	"2016"	"September"	"9"	1092
	"South Dakota"	"46"	"2016"	"2016"	"October"	"10"	996
	"South Dakota"	"46"	"2016"	"2016"	"November"	"11"	1006
	"South Dakota"	"46"	"2016"	"2016"	"December"	"12"	1028
	"South Dakota"	"46"	"2017"	"2017"	"January"	"1"	948
	"South Dakota"	"46"	"2017"	"2017"	"February"	"2"	923
	"South Dakota"	"46"	"2017"	"2017"	"March"	"3"	1016
	"South Dakota"	"46"	"2017"	"2017"	"April"	"4"	960
	"South Dakota"	"46"	"2017"	"2017"	"May"	"5"	1073
	"South Dakota"	"46"	"2017"	"2017"	"June"	"6"	1059
	"South Dakota"	"46"	"2017"	"2017"	"July"	"7"	1089
	"South Dakota"	"46"	"2017"	"2017"	"August"	"8"	1120
	"South Dakota"	"46"	"2017"	"2017"	"September"	"9"	1021
	"South Dakota"	"46"	"2017"	"2017"	"October"	"10"	1038
	"South Dakota"	"46"	"2017"	"2017"	"November"	"11"	945
	"South Dakota"	"46"	"2017"	"2017"	"December"	"12"	942
	"South Dakota"	"46"	"2018"	"2018"	"January"	"1"	999
	"South Dakota"	"46"	"2018"	"2018"	"February"	"2"	859
	"South Dakota"	"46"	"2018"	"2018"	"March"	"3"	1048
	"South Dakota"	"46"	"2018"	"2018"	"April"	"4"	1000
	"South Dakota"	"46"	"2018"	"2018"	"May"	"5"	1061
	"South Dakota"	"46"	"2018"	"2018"	"June"	"6"	1032
	"South Dakota"	"46"	"2018"	"2018"	"July"	"7"	1020
	"South Dakota"	"46"	"2018"	"2018"	"August"	"8"	1010
	"South Dakota"	"46"	"2018"	"2018"	"September"	"9"	993
	"South Dakota"	"46"	"2018"	"2018"	"October"	"10"	1016
	"South Dakota"	"46"	"2018"	"2018"	"November"	"11"	908
	"South Dakota"	"46"	"2018"	"2018"	"December"	"12"	947
	"South Dakota"	"46"	"2019"	"2019"	"January"	"1"	903
	"South Dakota"	"46"	"2019"	"2019"	"February"	"2"	889
	"South Dakota"	"46"	"2019"	"2019"	"March"	"3"	927
	"South Dakota"	"46"	"2019"	"2019"	"April"	"4"	947
	"South Dakota"	"46"	"2019"	"2019"	"May"	"5"	996
	"South Dakota"	"46"	"2019"	"2019"	"June"	"6"	1024
	"South Dakota"	"46"	"2019"	"2019"	"July"	"7"	982
	"South Dakota"	"46"	"2019"	"2019"	"August"	"8"	1051
	"South Dakota"	"46"	"2019"	"2019"	"September"	"9"	972
	"South Dakota"	"46"	"2019"	"2019"	"October"	"10"	971
	"South Dakota"	"46"	"2019"	"2019"	"November"	"11"	856
	"South Dakota"	"46"	"2019"	"2019"	"December"	"12"	931
	"South Dakota"	"46"	"2020"	"2020"	"January"	"1"	910
	"South Dakota"	"46"	"2020"	"2020"	"February"	"2"	862
	"South Dakota"	"46"	"2020"	"2020"	"March"	"3"	910
	"South Dakota"	"46"	"2020"	"2020"	"April"	"4"	939
	"South Dakota"	"46"	"2020"	"2020"	"May"	"5"	947
	"South Dakota"	"46"	"2020"	"2020"	"June"	"6"	952
	"South Dakota"	"46"	"2020"	"2020"	"July"	"7"	1007
	"South Dakota"	"46"	"2020"	"2020"	"August"	"8"	911
	"South Dakota"	"46"	"2020"	"2020"	"September"	"9"	969
	"South Dakota"	"46"	"2020"	"2020"	"October"	"10"	859
	"South Dakota"	"46"	"2020"	"2020"	"November"	"11"	821
	"South Dakota"	"46"	"2020"	"2020"	"December"	"12"	873
	"South Dakota"	"46"	"2021"	"2021"	"January"	"1"	887
	"South Dakota"	"46"	"2021"	"2021"	"February"	"2"	833
	"South Dakota"	"46"	"2021"	"2021"	"March"	"3"	946
	"South Dakota"	"46"	"2021"	"2021"	"April"	"4"	997
	"South Dakota"	"46"	"2021"	"2021"	"May"	"5"	952
	"South Dakota"	"46"	"2021"	"2021"	"June"	"6"	1027
	"South Dakota"	"46"	"2021"	"2021"	"July"	"7"	992
	"South Dakota"	"46"	"2021"	"2021"	"August"	"8"	978
	"South Dakota"	"46"	"2021"	"2021"	"September"	"9"	1022
	"South Dakota"	"46"	"2021"	"2021"	"October"	"10"	940
	"South Dakota"	"46"	"2021"	"2021"	"November"	"11"	917
	"South Dakota"	"46"	"2021"	"2021"	"December"	"12"	878
	"South Dakota"	"46"	"2022"	"2022"	"January"	"1"	861
	"South Dakota"	"46"	"2022"	"2022"	"February"	"2"	764
	"South Dakota"	"46"	"2022"	"2022"	"March"	"3"	996
	"South Dakota"	"46"	"2022"	"2022"	"April"	"4"	922
	"South Dakota"	"46"	"2022"	"2022"	"May"	"5"	1001
	"South Dakota"	"46"	"2022"	"2022"	"June"	"6"	997
	"South Dakota"	"46"	"2022"	"2022"	"July"	"7"	1008
	"South Dakota"	"46"	"2022"	"2022"	"August"	"8"	969
	"South Dakota"	"46"	"2022"	"2022"	"September"	"9"	916
	"South Dakota"	"46"	"2022"	"2022"	"October"	"10"	940
	"South Dakota"	"46"	"2022"	"2022"	"November"	"11"	895
	"South Dakota"	"46"	"2022"	"2022"	"December"	"12"	932
	"Tennessee"	"47"	"2016"	"2016"	"January"	"1"	6485
	"Tennessee"	"47"	"2016"	"2016"	"February"	"2"	6267
	"Tennessee"	"47"	"2016"	"2016"	"March"	"3"	6651
	"Tennessee"	"47"	"2016"	"2016"	"April"	"4"	6401
	"Tennessee"	"47"	"2016"	"2016"	"May"	"5"	6613
	"Tennessee"	"47"	"2016"	"2016"	"June"	"6"	6892
	"Tennessee"	"47"	"2016"	"2016"	"July"	"7"	6989
	"Tennessee"	"47"	"2016"	"2016"	"August"	"8"	7306
	"Tennessee"	"47"	"2016"	"2016"	"September"	"9"	7048
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	6879
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	6578
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	6698
	"Tennessee"	"47"	"2017"	"2017"	"January"	"1"	6650
	"Tennessee"	"47"	"2017"	"2017"	"February"	"2"	6204
	"Tennessee"	"47"	"2017"	"2017"	"March"	"3"	6610
	"Tennessee"	"47"	"2017"	"2017"	"April"	"4"	6057
	"Tennessee"	"47"	"2017"	"2017"	"May"	"5"	6623
	"Tennessee"	"47"	"2017"	"2017"	"June"	"6"	6661
	"Tennessee"	"47"	"2017"	"2017"	"July"	"7"	7059
	"Tennessee"	"47"	"2017"	"2017"	"August"	"8"	7563
	"Tennessee"	"47"	"2017"	"2017"	"September"	"9"	7123
	"Tennessee"	"47"	"2017"	"2017"	"October"	"10"	7111
	"Tennessee"	"47"	"2017"	"2017"	"November"	"11"	6695
	"Tennessee"	"47"	"2017"	"2017"	"December"	"12"	6660
	"Tennessee"	"47"	"2018"	"2018"	"January"	"1"	6697
	"Tennessee"	"47"	"2018"	"2018"	"February"	"2"	6072
	"Tennessee"	"47"	"2018"	"2018"	"March"	"3"	6807
	"Tennessee"	"47"	"2018"	"2018"	"April"	"4"	6337
	"Tennessee"	"47"	"2018"	"2018"	"May"	"5"	6800
	"Tennessee"	"47"	"2018"	"2018"	"June"	"6"	6567
	"Tennessee"	"47"	"2018"	"2018"	"July"	"7"	7016
	"Tennessee"	"47"	"2018"	"2018"	"August"	"8"	7335
	"Tennessee"	"47"	"2018"	"2018"	"September"	"9"	6845
	"Tennessee"	"47"	"2018"	"2018"	"October"	"10"	7008
	"Tennessee"	"47"	"2018"	"2018"	"November"	"11"	6629
	"Tennessee"	"47"	"2018"	"2018"	"December"	"12"	6638
	"Tennessee"	"47"	"2019"	"2019"	"January"	"1"	6801
	"Tennessee"	"47"	"2019"	"2019"	"February"	"2"	5961
	"Tennessee"	"47"	"2019"	"2019"	"March"	"3"	6327
	"Tennessee"	"47"	"2019"	"2019"	"April"	"4"	6391
	"Tennessee"	"47"	"2019"	"2019"	"May"	"5"	6887
	"Tennessee"	"47"	"2019"	"2019"	"June"	"6"	6348
	"Tennessee"	"47"	"2019"	"2019"	"July"	"7"	7068
	"Tennessee"	"47"	"2019"	"2019"	"August"	"8"	7360
	"Tennessee"	"47"	"2019"	"2019"	"September"	"9"	7047
	"Tennessee"	"47"	"2019"	"2019"	"October"	"10"	7077
	"Tennessee"	"47"	"2019"	"2019"	"November"	"11"	6330
	"Tennessee"	"47"	"2019"	"2019"	"December"	"12"	6853
	"Tennessee"	"47"	"2020"	"2020"	"January"	"1"	6582
	"Tennessee"	"47"	"2020"	"2020"	"February"	"2"	6006
	"Tennessee"	"47"	"2020"	"2020"	"March"	"3"	6392
	"Tennessee"	"47"	"2020"	"2020"	"April"	"4"	6189
	"Tennessee"	"47"	"2020"	"2020"	"May"	"5"	6480
	"Tennessee"	"47"	"2020"	"2020"	"June"	"6"	6599
	"Tennessee"	"47"	"2020"	"2020"	"July"	"7"	6924
	"Tennessee"	"47"	"2020"	"2020"	"August"	"8"	6968
	"Tennessee"	"47"	"2020"	"2020"	"September"	"9"	6881
	"Tennessee"	"47"	"2020"	"2020"	"October"	"10"	6605
	"Tennessee"	"47"	"2020"	"2020"	"November"	"11"	6269
	"Tennessee"	"47"	"2020"	"2020"	"December"	"12"	6794
	"Tennessee"	"47"	"2021"	"2021"	"January"	"1"	6326
	"Tennessee"	"47"	"2021"	"2021"	"February"	"2"	6058
	"Tennessee"	"47"	"2021"	"2021"	"March"	"3"	6809
	"Tennessee"	"47"	"2021"	"2021"	"April"	"4"	6360
	"Tennessee"	"47"	"2021"	"2021"	"May"	"5"	6552
	"Tennessee"	"47"	"2021"	"2021"	"June"	"6"	6892
	"Tennessee"	"47"	"2021"	"2021"	"July"	"7"	7183
	"Tennessee"	"47"	"2021"	"2021"	"August"	"8"	7354
	"Tennessee"	"47"	"2021"	"2021"	"September"	"9"	7425
	"Tennessee"	"47"	"2021"	"2021"	"October"	"10"	6947
	"Tennessee"	"47"	"2021"	"2021"	"November"	"11"	6675
	"Tennessee"	"47"	"2021"	"2021"	"December"	"12"	7136
	"Tennessee"	"47"	"2022"	"2022"	"January"	"1"	6853
	"Tennessee"	"47"	"2022"	"2022"	"February"	"2"	6029
	"Tennessee"	"47"	"2022"	"2022"	"March"	"3"	6898
	"Tennessee"	"47"	"2022"	"2022"	"April"	"4"	6460
	"Tennessee"	"47"	"2022"	"2022"	"May"	"5"	6431
	"Tennessee"	"47"	"2022"	"2022"	"June"	"6"	6772
	"Tennessee"	"47"	"2022"	"2022"	"July"	"7"	7109
	"Tennessee"	"47"	"2022"	"2022"	"August"	"8"	7545
	"Tennessee"	"47"	"2022"	"2022"	"September"	"9"	7137
	"Tennessee"	"47"	"2022"	"2022"	"October"	"10"	6841
	"Tennessee"	"47"	"2022"	"2022"	"November"	"11"	6914
	"Tennessee"	"47"	"2022"	"2022"	"December"	"12"	7276
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	32147
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	30502
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	32876
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	30713
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	32164
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	33164
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	34136
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	36329
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	35356
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	33970
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	33166
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	33524
	"Texas"	"48"	"2017"	"2017"	"January"	"1"	31612
	"Texas"	"48"	"2017"	"2017"	"February"	"2"	28586
	"Texas"	"48"	"2017"	"2017"	"March"	"3"	31048
	"Texas"	"48"	"2017"	"2017"	"April"	"4"	28879
	"Texas"	"48"	"2017"	"2017"	"May"	"5"	31172
